IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,true,,,,,,,,,,,,,0.037,,,,,,0.037,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,true,,,,,,,,,,,,,0.038,,,,,,0.038,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,,,,,,,,,,,,,0.087,,,,,,0.087,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2016,true,,,,,,,,,,,,,0.1,,,,,,0.1,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,,,,,,,,,,,,,0.11,,,,,,0.11,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,,,,,,,,,,,,,0.19,,,,,,0.19,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,,,,,,,,,,,,,0.19,,,,,,0.19,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,true,,,,,,,,,,,,,0.24,,,,,,0.24,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,,,,,,,,,,,,,0.25,,,,,,0.25,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,true,,,,,,,,,,,,,0.27,,,,,,0.27,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,true,,,,,,,,,,,,,0.31,,,,,,0.31,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,MLI,Mali,Year,2016,true,,,,,,,,,,,,,0.31,,,,,,0.31,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,,,,,,,,,,,,,0.32,,,,,,0.32,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,,,,,,,,,,,,,0.33,,,,,,0.33,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2016,true,,,,,,,,,,,,,0.34,,,,,,0.34,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,true,,,,,,,,,,,,,0.37,,,,,,0.37,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,,,,,,,,,,,,,0.38,,,,,,0.38,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,PER,Peru,Year,2016,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,TGO,Togo,Year,2016,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,true,,,,,,,,,,,,,0.41,,,,,,0.41,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,true,,,,,,,,,,,,,0.41,,,,,,0.41,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,,,,,,,,,,,,,0.42,,,,,,0.42,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,true,,,,,,,,,,,,,0.46,,,,,,0.46,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2016,true,,,,,,,,,,,,,0.47,,,,,,0.47,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,GIN,Guinea,Year,2016,true,,,,,,,,,,,,,0.51,,,,,,0.51,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,NER,Niger,Year,2016,true,,,,,,,,,,,,,0.52,,,,,,0.52,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,,,,,,,,,,,,,0.54,,,,,,0.54,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,,,,,,,,,,,,,0.56,,,,,,0.56,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,true,,,,,,,,,,,,,0.56,,,,,,0.56,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,,,,,,,,,,,,,0.56,,,,,,0.56,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,true,,,,,,,,,,,,,0.58,,,,,,0.58,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,true,,,,,,,,,,,,,0.67,,,,,,0.67,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,,,,,,,,,,,,,0.78,,,,,,0.78,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,,,,,,,,,,,,,0.79,,,,,,0.79,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,COG,Congo,Year,2016,true,,,,,,,,,,,,,1,,,,,,1,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,true,,,,,,,,,,,,,1.01,,,,,,1.01,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,true,,,,,,,,,,,,,1.06,,,,,,1.06,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,,,,,,,,,,,,,1.18,,,,,,1.18,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,true,,,,,,,,,,,,,1.23,,,,,,1.23,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,,,,,,,,,,,,,1.27,,,,,,1.27,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,,,,,,,,,,,,,1.32,,,,,,1.32,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,true,,,,,,,,,,,,,1.51,,,,,,1.51,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,,,,,,,,,,,,,1.51,,,,,,1.51,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,true,,,,,,,,,,,,,1.6,,,,,,1.6,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,ARM,Armenia,Year,2016,true,,,,,,,,,,,,,1.71,,,,,,1.71,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2016,true,,,,,,,,,,,,,1.86,,,,,,1.86,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2016,true,,,,,,,,,,,,,1.92,,,,,,1.92,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,,,,,,,,,,,,,1.98,,,,,,1.98,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,USA,United States of America,Year,2016,true,,,,,,,,,,,,,11.14,,,,,,11.14,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,true,,,,,,,,,,,,,11.16,,,,,,11.16,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,,,,,,,,,,,,,11.83,,,,,,11.83,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,,,,,,,,,,,,,12.66,,,,,,12.66,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,true,,,,,,,,,,,,,13.81,,,,,,13.81,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,MCO,Monaco,Year,2016,true,,,,,,,,,,,,,148.8,,,,,,148.8,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,POL,Poland,Year,2016,true,,,,,,,,,,,,,15.58,,,,,,15.58,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,true,,,,,,,,,,,,,16.36,,,,,,16.36,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,,,,,,,,,,,,,16.5,,,,,,16.5,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,,,,,,,,,,,,,18.72,,,,,,18.72,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,true,,,,,,,,,,,,,18.79,,,,,,18.79,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2016,true,,,,,,,,,,,,,2.05,,,,,,2.05,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,,,,,,,,,,,,,2.35,,,,,,2.35,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,true,,,,,,,,,,,,,2.53,,,,,,2.53,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,,,,,,,,,,,,,2.72,,,,,,2.72,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,,,,,,,,,,,,,2.99,,,,,,2.99,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,true,,,,,,,,,,,,,21.66,,,,,,21.66,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2016,true,,,,,,,,,,,,,24.44,,,,,,24.44,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,BLR,Belarus,Year,2016,true,,,,,,,,,,,,,3.22,,,,,,3.22,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,,,,,,,,,,,,,3.26,,,,,,3.26,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,true,,,,,,,,,,,,,3.27,,,,,,3.27,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,true,,,,,,,,,,,,,3.28,,,,,,3.28,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,true,,,,,,,,,,,,,32.7,,,,,,32.7,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,,,,,,,,,,,,,4.18,,,,,,4.18,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,,,,,,,,,,,,,4.28,,,,,,4.28,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,,,,,,,,,,,,,4.3,,,,,,4.3,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,true,,,,,,,,,,,,,4.33,,,,,,4.33,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,true,,,,,,,,,,,,,4.45,,,,,,4.45,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,true,,,,,,,,,,,,,4.67,,,,,,4.67,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,,,,,,,,,,,,,42.69,,,,,,42.69,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,true,,,,,,,,,,,,,49.59,,,,,,49.59,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,,,,,,,,,,,,,5.16,,,,,,5.16,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,CHL,Chile,Year,2016,true,,,,,,,,,,,,,5.24,,,,,,5.24,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,,,,,,,,,,,,,5.7,,,,,,5.7,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,ROU,Romania,Year,2016,true,,,,,,,,,,,,,55.04,,,,,,55.04,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,EST,Estonia,Year,2016,true,,,,,,,,,,,,,58.44,,,,,,58.44,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,,,,,,,,,,,,,6,,,,,,6,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,true,,,,,,,,,,,,,6.55,,,,,,6.55,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,true,,,,,,,,,,,,,66.15,,,,,,66.15,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,,,,,,,,,,,,,8.16,,,,,,8.16,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,,,,,,,,,,,,,8.38,,,,,,8.38,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,,,,,,,,,,,,,85.67,,,,,,85.67,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,true,,,,,,,,,,,,,9.54,,,,,,9.54,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2015,true,,,,,,,,,,,,,0.41,,,,,,0.41,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2015,true,,,,,,,,,,,,,0.86,,,,,,0.86,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2015,true,,,,,,,,,,,,,1.45,,,,,,1.45,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2015,true,,,,,,,,,,,,,1.67,,,,,,1.67,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2015,true,,,,,,,,,,,,,12.34,,,,,,12.34,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2015,true,,,,,,,,,,,,,13.81,,,,,,13.81,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,ESP,Spain,Year,2015,true,,,,,,,,,,,,,14.31,,,,,,14.31,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,AUT,Austria,Year,2015,true,,,,,,,,,,,,,19.48,,,,,,19.48,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,true,,,,,,,,,,,,,21.76,,,,,,21.76,,,EN,2019-04-25T06:00:00.000Z
MH_13,"Beds for mental health in general hospitals (per 100,000)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2015,true,,,,,,,,,,,,,23.36,,,,,,23.36,,,EN,2019-04-25T06:00:00.000Z
